Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,30411413.6552828,32902612.8664855,35644956.6430429,38091842.8546863,41616347.7906865,45788696.3343915,51465655.3921083,58642354.089673,66248441.4182466,77361546.5067537,96243233.6609837,127448613.505061,164460914.977201,244124164.042218,306044207.530203,355168571.536751,372025093.006273,451624780.274597,590407374.447116,819870258.783053,1060889703.75374,1073812830.30052,1014945695.71927,1172230396.58099,1240822167.43571,1114783342.71539,1392602163.53829,1965226890.04557,2644554158.72794,3083822112.02023,3790636324.44775,3942876703.45184,4146464586.61674,4160129174.70569,4259259604.15623,4730599121.92704,4847757217.75815,5020265626.66489,4790481509.17679,5484263346.88105,5788329609.15755,5489608299.66445,5438863982.88692,7511582173.37724,8957467706.5354,9918907108.09702,9919158482.41085,10567270655.5027,10730829116.4105,10118459242.3183,12637273429.1339,15110643612.1729,13907464500.1489,14271738933.2042,15470088500.7414,13530748844.505,15082637184.0496,16105155856.7708,17031943186.1353,16725908148.5481,14960291105.9316,18750946600.1423,20321958850.0363,19396084498.0084,
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,112155598.492157,123134583.463559,124482773.83306,129379123.76305,142025078.735754,150574795.409863,157930018.091087,163820513.562432,191767441.604577,188039210.130379,189106529.207011,201450799.82635,230317883.36443,271183082.043062,281398705.570596,378660016.265936,451152461.31276,507298147.526539,610578631.992983,700764747.756462,797048198.534875,694803622.898966,748312390.756606,658679332.681331,637820670.299604,864849836.286193,1122265013.42004,1200991977.80801,1264899287.51261,1233930280.91724,1440711459.16967,1377374986.58709,1411917553.12436,1278781261.55928,851174356.781737,1115389673.69197,1007791127.09913,937741513.015352,967338389.650578,999477510.686632,916777282.691659,932648604.751954,996068144.884889,1142315522.53864,1272360517.32373,1337894378.73743,1461859762.33459,1699811294.94935,1993407888.49838,2067381665.25454,2142591540.40068,2437982705.12093,2510126512.22831,1691544110.18543,1894813389.40325,1695825714.19282,1825018144.65595,2072349972.6818,2220979146.11241,2221301351.43918,2326720900.38047,2516498412.46384,2382618615.01694,2555492085.24831,
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,40563768946.9503,41038192837.9035,42336211555.8268,45140337826.9869,49503663836.3665,54649410478.5226,61252415404.686,65856924423.9721,72048833006.1602,79405011124.8208,88192257632.3093,99606454743.5136,113463848873.624,131764343565.643,160949188139.059,174419757176.563,207271612576.065,212325176304.654,219369542386.254,243891124295.715,274776566028.053,307246642755.859,314647807408.608,341866277182.733,356718400123.543,366186012449.652,379006836991.724,433134238310.709,509380027626.554,567211993243.243,596075591360.987,612527712315.615,594387358318.855,579053561739.4,579944346807.264,605961090061.207,630607994132.747,654986999855.554,634000000000.0,678412196271.118,744773415931.587,738981792355.372,760649334098.005,895540646634.787,1026690238278.25,1173108598778.68,1319264809590.97,1468820407783.26,1552989690721.65,1374625142157.29,1617343367486.26,1793326630174.52,1828366481521.6,1846597421834.98,1805749878439.94,1556508816217.14,1527994741907.43,1649265644244.09,1725329192783.02,1743725183672.52,1655684730000.19,2007472181464.15,2161483369422.01,2142470914401.36,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,10412232620.5258,11713348834.3069,12989649694.2812,14283872299.0456,15833133857.6281,16780226225.085,18019402373.5388,19397044714.0963,20712102793.8026,22442043274.074,24998066773.3821,30040171750.6471,36844318854.2403,49550006319.5147,57103011445.6416,65466081819.2384,68476524643.943,73135771167.048,102280472035.794,114970094424.731,122557843886.137,112244805518.786,115043365512.486,114634358534.61,109455312167.511,110980314191.527,159089921062.872,199236370037.554,215540625298.982,208105846934.409,265763573999.424,268901693863.319,279921425828.474,272237527070.926,301375055202.164,352835806342.495,340103959546.926,294788198856.198,303459014346.806,297873643323.126,279216033870.204,286582672434.226,309301422430.386,362075086507.76,403912891033.374,418284865884.998,441634672196.523,490740715594.802,567267767519.158,554212916092.271,598851028906.58,715888126682.396,686420221557.99,706234937370.968,726537808338.0,694118186379.628,687895460902.713,695200833086.499,725568717468.001,721369112726.724,741999406005.627,813408787222.499,818426550206.45,884940402230.409,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,4110000000.0,4829238095.2381,5631285444.2344,5591307028.36005,5964195925.4443,6108679125.7523,7162633082.31628,7057478295.18548,7192102966.84119,8359596194.01253,9144112431.28214,10876091407.9777,11833904487.641,16826390943.8597,16209693232.0782,7621570062.17598,10338624019.4415,13965595122.3247,15992038535.2046,21806136345.5074,29036709871.7949,34509878043.5897,19529291464.7274,20362016672.278,19671768024.4581,17717662227.8036,18897110625.5242,22250729666.7937,26042571615.5987,29936735491.4427,33137824762.0173,37846188228.2702,45949608551.8086,49287378599.1612,56998601183.5492,73444831671.0169,78584098982.9097,85741415285.4035,81990010703.843,75578685735.5219,78339750721.7352,71574739561.4329,70264045939.1322,76492579644.0605,99075985773.176,122294145162.835,153843518171.43,172491076033.863,179894594475.98,171777900623.177,217051209240.298,251382573885.594,267024782480.28,277395018837.366,259560978231.552,242450355827.827,249344863933.461,276154259987.103,295857562991.709,278285058719.466,254042159309.311,315515014838.539,302116539409.03,335533331669.219,
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,59716249310.9742,50056685957.359,47209186415.3555,50706614526.1472,59708125203.8643,70436008642.4251,76720005491.8964,72881364882.4909,70846276051.4727,79705614854.7674,92602634891.6589,99800593790.9886,113689308020.343,138543170458.064,144188970821.072,163429530659.638,153939265947.775,174935933078.663,149540752829.268,178280594413.043,191149211575.0,195866382432.54,205089699858.779,230686747153.257,259946510957.143,309488028132.653,300758100107.246,272972974764.574,312353631207.819,347768051311.741,360857912565.966,383373318083.624,426915712715.856,444731282435.515,564321854521.013,734484834573.582,863749314718.538,961601980984.623,1029060747620.65,1094003874937.34,1211331651866.09,1339400897105.11,1470557654799.95,1660280543846.79,1955346768721.39,2285961149879.85,2752118657184.02,3550327802998.4,4594336785737.67,5101691124285.21,6087191746679.49,7551545703440.75,8532185381680.59,9570471111831.68,10475624944355.2,11061572618578.7,11233313730348.7,12310491333980.9,13894907857880.6,14279968506271.7,14687744162801.0,17820459508852.2,17881782683707.3,17794783039552.0,
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,546203559.344361,618245634.179831,645284473.733691,761047198.029653,921063326.589918,919771228.816095,1024102880.05862,1082922724.87189,1281281276.72357,1361360293.42665,1455482795.40691,1584128509.46873,1849400401.64724,2508421426.17572,3070152309.21903,3893839190.26806,4662053824.83955,6265068189.37782,7900526298.31993,9142933966.79465,10175617609.0962,8432589942.39434,7567110848.92228,6838184772.52063,6841639246.8996,6977650643.99488,9158302099.57957,10087654464.8168,10255169805.7996,9757410644.6679,10795850582.779,10492628580.7484,11152971273.9383,11045760288.1206,8313557510.14757,11000146266.5135,18071152830.6101,18047558037.7036,19619654755.679,18870992455.568,16577533891.8785,16810537043.8407,18054383320.8474,21251754340.4305,23510575681.3686,24036918703.1747,25281413263.3712,28760090953.3081,34078240293.2559,33886813250.2036,34936307980.063,36693710801.3976,36302302877.2977,42760235484.6093,48843005613.7091,45815005169.2651,48407761036.8238,52512343996.69,58522477786.6889,60382894697.3557,63027852805.4204,72794636653.7793,70173140101.4315,78875489245.0538,
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,614206068.497266,652777608.320492,694247864.3789,718320845.044338,776650176.904453,814083265.511426,851112534.552636,936175260.030919,1046191217.79942,1100551488.62689,1151216992.88095,1236941394.11447,1498251889.66287,1901393361.02282,2157415532.54796,2857037371.05886,2898090001.8562,3394664024.05503,4662852583.13256,5919002982.602,6674569046.6832,6610938616.6643,6611255963.83584,6870200009.90065,7311938026.36713,8544810497.9889,11857056199.0765,13049659981.1373,12236057362.4917,11012566195.0255,12314482627.8454,11840192296.3893,12071775335.0433,16181814712.5295,8902446252.18372,10864772470.9043,11093538846.4483,10789458432.6416,11298144990.4104,11565826464.8921,10566579294.9831,10953485349.1135,12417251350.4882,15970315034.9903,18826214135.6419,19509852206.9341,20910512974.933,23928250433.0378,27715142032.913,27932970317.129,27507501821.0296,30630910495.217,30155062329.2821,33728621180.3231,36386544706.0806,32210233020.4569,33814337044.3765,36098547033.1655,39955552189.795,39667757527.6578,40773241177.0505,45011937346.8384,44347206072.5513,49279410982.826,
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,3359404117.64706,3086746857.14286,3779841428.57143,6213185742.57426,2881545272.72727,4043901818.18182,4532660181.81818,3384063371.75792,3909780538.92216,5032434970.05988,4877684910.17964,5594770359.28144,6173712814.37126,7870239461.07784,9596960179.64072,10237343173.6527,9648583224.99212,12344424763.5727,15372608002.3923,15068422236.3663,14394927494.8647,12537821038.2202,13651667371.1676,11006712650.4481,7857729193.20343,7195042616.0071,8095367168.21769,7661625472.57705,8861299976.74158,9021862775.18112,9349764580.41173,9087965281.52726,8206227134.00857,10707792340.0276,5820383305.54668,5643439376.10491,5771454939.62404,6090840548.18784,6217806273.31082,4711259427.27273,19088046305.7971,7438189100.33333,8728038525.14034,8937567059.87754,10297483481.223,11964484465.9388,14451901696.3878,16737071816.38,19788515590.1284,18648372553.0921,21565721044.8462,25839749199.3671,29306235285.2597,32679745048.4427,35909040925.9375,37917706497.1793,37134801555.3322,38019264794.8263,47568210009.8172,51775829877.2088,48716961860.1325,55328482783.5393,65801547619.5815,66383287002.9867,
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,131731862.783017,151675738.926342,166521239.650243,172233430.657858,185693724.905233,198318064.028924,220613581.972601,237397428.13501,251247457.765525,265040036.417215,274960699.885255,322128018.955444,410669263.651798,541973362.610423,585364634.473977,767102680.239967,754549601.391492,765224029.286556,878771772.202149,1198749667.42923,1705796852.89473,1993512322.62391,2160640564.56041,2097274289.75066,2193581365.34299,2160872540.03175,1849268212.30284,2297753652.34929,2212536311.99319,2389593025.60339,2798746050.11354,2724853505.80336,2933222703.0334,2684323623.14372,1769365437.78801,2116003867.75536,2540697539.05773,2322719102.6909,1949481379.21951,2354772960.28296,3227927697.57921,2796704604.03812,3034250923.97726,3503723087.74483,4656974940.12721,6650001680.48544,8072305029.06514,8782703436.70188,11649857673.4436,9723299915.25312,13148396211.5955,15655383576.6515,17692911296.3044,17958720699.0868,17919321078.0284,12434793867.3568,10931328150.8478,11834473039.3645,14773900288.5135,13976637779.9763,11468687464.0046,14825690210.9157,15817030154.6941,15321055822.5167,
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,4031152976.63904,4540447761.19403,4955538218.81618,4836166666.66667,5973366666.66667,5760761904.7619,5428518518.51852,5825170438.48704,5960212869.12968,6450175213.74923,7198360460.19887,7820380970.53674,8671358732.68486,10315760000.3394,12370029583.6419,13098633901.8673,15341403660.4698,19470960619.1297,23263511958.0509,27940411250.2732,33400735644.0481,36388366869.0309,38968039721.748,38729822781.5997,38253120737.9671,34894419443.4881,34942489683.9712,36373307085.0887,39212550050.4223,39540080200.3938,47844090709.9908,49637993948.8402,58394443377.5416,66474101301.1759,81705497616.5703,92495970511.3951,97153389010.9466,106656492293.614,98486358581.1639,86278947636.962,99875074951.0278,98200641203.3892,97945812802.8882,94644969157.0987,117092416666.245,145600529605.803,161792958904.864,206229540926.312,242504150472.931,232468663109.595,286498534094.963,334966134804.887,370691143018.039,382093697077.685,381240864422.407,293492370193.166,282720100286.228,311866875156.879,334198218098.276,323031701192.84,270348342541.465,318524633225.395,345329875078.512,363493841244.303,
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,212218261.585643,196349931.540286,184009013.562815,191621954.855332,184697225.637076,196726096.329131,279197721.807577,337525852.647575,356500032.676316,341476768.326033,429622177.724885,424108769.502231,457388651.500941,452881475.071813,319189184.255639,398461797.009413,396053805.891754,364445600.525492,370106745.930146,382454989.945311,351136579.648632,378512024.077556,425964681.044378,546885222.713065,633706110.795614,653845169.168576,698431793.872776,795673152.867077,915659107.965823,905341172.70583,907978730.887844,1023086273.53336,1015843490.82374,1116224106.83728,1149587661.00693,966029600.862227,1012835493.19325,1077439756.59451,1188797449.38584,1195019531.9011,1225039196.61091,1296089479.91978,1242519407.77603,1352380971.24055,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,142246815.345007,139468209.116206,140630678.983478,138476175.620363,132019038.591628,137728204.813735,190651167.559385,235253064.70982,264308140.285149,267448571.414611,306890962.649533,319827058.592875,357160985.327413,490417389.682569,406580652.330537,487148993.533109,501979269.843942,490608657.924976,521910560.524868,592416703.058878,539227277.626411,563090490.377368,620507387.466174,813260468.873834,924940011.836897,972241676.907662,1107571457.90614,1649621738.63689,1959620648.31578,1852334575.17521,1824751467.92957,2046817987.20109,1913081210.41411,2028910915.16446,2041930125.42979,1749857620.35329,1849789992.7426,1996741544.61574,2205099509.15987,2252177133.74705,1821565617.6945,2051842609.64558,2247003347.63376,2533819406.4916,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,507513829.994855,490325181.614275,479180824.348506,511902136.809973,542578367.242598,592981162.264151,647305630.188679,699456618.867925,773841494.339623,853630203.773585,984830158.490566,1077147537.52472,1238251695.55388,1528925846.25467,1666544754.09836,1960863465.5776,2412555425.90432,3072427012.83547,3523208809.80163,4035519323.22054,4831447001.16686,2623803095.78501,2606623554.56582,3146772630.77263,3660477856.22977,3919203960.39604,4418983870.96774,4532952047.15628,4614629898.40348,5251025767.47627,5711687786.75989,7215725487.30549,8579754757.93237,9564815975.14743,10489903725.0032,11578594259.8675,11678424507.2457,12614602382.2012,13684255946.5765,14254866284.6542,15013629661.8969,15976174336.9721,16578820687.2881,17271760506.9483,18610594846.2083,20040642476.9817,22715540324.3032,26884700709.3146,30801745700.4514,30745714312.6417,37658616951.8038,42762613698.9636,47231655431.7355,50949668841.6696,52016408854.2658,56441920820.5194,58847019609.6549,60516044656.5206,62420164991.5374,64417670521.3545,62395610760.0492,64960725734.1965,69243626028.5936,86497941439.0174,
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,5693005200.0,6914658400.0,8135150891.92025,9987709650.18094,11405957317.0732,13027415243.9024,13789579902.5579,14206158674.6988,17844705324.6753,19584443287.6712,19912889861.1111,20150254096.3855,20953510235.2941,22204940512.2235,24039383608.4235,22920490774.102,24226574634.0293,25213935012.0819,27458999472.2955,27023468665.8977,28645436569.1489,24316556025.6585,22085858243.2432,22367254864.8649,28448326756.7568,30429803651.2192,25017368700.0,25365908100.0,25736331200.0,28364615200.0,30565400000.0,31682400000.0,33590500000.0,35901200000.0,38203000000.0,42643836100.0,48835925925.9259,54262870370.3704,56302129629.6296,57481481481.4815,59562962962.963,68990000000.0,73141000000.0,77148000000.0,80656100000.0,87132800000.0,91370407863.7,96850649691.7406,100050036096.123,103427600000.0,107351800000.0,,,,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200288241.15296,4466278065.11226,4585949023.79609,4281714566.85827,4156841107.36443,4186073104.29242,4291004524.0181,4405796023.18409,4562853611.41445,4708167232.66893,4909322237.28895,5166281305.12522,5530178440.71376,5941896607.58643,5655358021.43209,6060026520.10608,6600843963.37585,7139428557.71423,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,489912542.329518,576090016.356179,734876217.973362,964024705.282423,1288699035.40477,2154311276.94859,2087496373.77964,2159242416.76942,2160364071.19021,2278248953.14058,2430411900.19194,3090734463.27684,3704813885.50548,4278792597.23965,4563482603.5503,5591130217.66965,5770197348.48485,6912150456.32334,6590291048.29211,7425703928.57143,9933137128.07244,10011914680.0502,9547816419.61231,10248618778.2805,10497907227.616,9985847313.85485,10397898907.1038,11420228846.1538,14547329558.3239,17320551250.0,18433412510.8817,20072754986.8272,23968727073.6381,27844646257.507,26048179949.1741,25799940077.6075,27641547909.7011,25047436974.6819,23959712860.8331,23225918259.9824,19909278416.8575,21046462280.5979,22946570628.7576,25754001367.5448,26196667099.5303,25555093854.2968,30372874319.6285,30976176886.8521,33886930712.3394,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41016881802.4843,30071014282.3218,35051065440.3962,41155654032.1751,48188478339.4129,60572381311.2283,67804105329.8557,62539765163.1302,67187217327.7326,65586562604.8621,62175642238.0847,68135304463.9641,82607869609.574,100435924704.881,120147899983.657,137264185596.1,156236258386.589,190040702286.917,236506264753.95,206971882704.716,211168667286.27,231429378717.312,210363223087.728,213024360541.119,210911285077.683,189107698561.919,198160659303.939,221563575696.217,251992360762.236,256794209028.77,251109660602.536,290972714482.313,301831228325.556,343207874553.734,
